Date,13W_TB,5Y_TBY,10Y_TBY,30Y_TBY,DWJ,Year
3/28/2016,-0.072727273,-0.018129079,-0.015789474,-0.010479042,0.00112242,2016
3/29/2016,-0.117647059,-0.056129985,-0.029946524,-0.012481089,0.00557273,2016
3/30/2016,-0.177777778,-0.007042254,0.008820287,0.017617771,0.004738245,2016
3/31/2016,0.043243243,-0.035460993,-0.024043716,-0.01392548,-0.001781939,2016
4/1/2016,0.129533679,0.014705882,0.003359462,0,0.006087614,2016
4/4/2016,-0.160550459,-0.014492754,-0.007254464,-0.003435115,-0.003133299,2016
4/5/2016,0.191256831,-0.032679739,-0.029229904,-0.023745691,-0.007536788,2016
4/6/2016,0.009174312,0.013513514,0.016213086,0.013338564,0.006403906,2016
4/7/2016,0,-0.05,-0.036467236,-0.025938831,-0.009826683,2016
4/8/2016,-0.009090909,0.016666667,0.017149616,0.015898251,0.001995216,2016
4/11/2016,-0.036697248,-0.000862813,0.002325581,0.002347418,-0.001169144,2016
4/12/2016,0.095238095,0.047495682,0.033062645,0.017564403,0.009389163,2016
4/13/2016,-0.030434783,-0.001648805,-0.010668164,-0.01150748,0.010553996,2016
4/14/2016,-0.035874439,0.023121387,0.010783201,0.007372914,0.001013498,2016
4/15/2016,-0.023255814,-0.024213075,-0.016282987,-0.013097072,-0.00161605,2016
4/18/2016,-0.057142857,0.014888337,0.011986301,0.009367681,0.00596174,2016
4/19/2016,0.085858586,0.018744906,0.005640158,0.003480278,0.002746032,2016
4/20/2016,0.013953488,0.0576,0.039820527,0.02504817,0.002363518,2016
4/21/2016,0.032110092,0.012859304,0.008629989,0.011654135,-0.006285826,2016
4/22/2016,0,0.013442868,0.009625668,0.004830918,0.001180591,2016
4/25/2016,0.057777778,0.009579956,0.007415254,0.00739645,-0.001472471,2016
4/26/2016,0.029411765,0.018248175,0.015247108,0.01174743,0.000727587,2016
4/27/2016,0,-0.042293907,-0.036768514,-0.021044993,0.002847643,2016
4/28/2016,-0.142857143,-0.026946108,-0.011827957,-0.00148258,-0.011683586,2016
4/29/2016,-0.080952381,-0.016153846,-0.010337323,-0.010393467,-0.003203453,2016
5/2/2016,-0.041450777,0.032056294,0.02528862,0.019504876,0.006612039,2016
5/3/2016,0.097297297,-0.047727273,-0.034852547,-0.02133922,-0.007839067,2016
5/4/2016,-0.024630542,-0.012728719,-0.008888889,-0.007142857,-0.005613797,2016
5/5/2016,-0.075757576,-0.026591459,-0.02073991,-0.013252556,0.000535373,2016
5/6/2016,-0.016393443,0.022350993,0.018317115,0.008442057,0.004525299,2016
5/9/2016,0.127777778,-0.027530364,-0.010680157,-0.002663623,-0.001957089,2016
5/10/2016,0.197044335,0.004163197,0,-0.002289203,0.012563037,2016
5/11/2016,0.020576132,-0.004975124,-0.013068182,-0.012619503,-0.012116564,2016
5/12/2016,0.040322581,0.033333333,0.011514105,0.0116189,0.000529611,2016
5/13/2016,0,-0.025,-0.029595902,-0.022588055,-0.010450044,2016
5/16/2016,0,0.043837883,0.028152493,0.017234626,0.010002099,2016
5/17/2016,0.03875969,0.017432647,0.003422704,-0.003850597,-0.01020456,2016
5/18/2016,0.007462687,0.096573209,0.068789085,0.037495168,-0.000191672,2016
5/19/2016,0.074074074,-0.024857955,-0.018617021,-0.018256334,-0.005204654,2016
5/20/2016,0.027586207,-0.000728332,0.002168022,0.001518027,0.003759019,2016
5/23/2016,0.05033557,0.000728863,-0.005949162,-0.003031451,-0.00045769,2016
5/24/2016,0.095846645,0.016751639,0.011425462,0.004561003,0.012183208,2016
5/25/2016,-0.081632653,0.006446991,0.00591716,0.010215664,0.008215271,2016
5/26/2016,-0.126984127,-0.044128114,-0.02513369,-0.015355805,-0.00130073,2016
5/27/2016,0.083636364,0.03201787,0.015359298,0.007987828,0.002520152,2016
5/31/2016,-0.05033557,-0.019480519,-0.009184225,-0.007924528,-0.004812787,2016
6/1/2016,0.042402827,0.019131714,0.006543075,-0.000760746,0.000138864,2016
6/2/2016,-0.084745763,-0.018050542,-0.018959913,-0.015987819,0.002748224,2016
6/3/2016,0,-0.094117647,-0.059083379,-0.026305609,-0.001765838,2016
6/6/2016,-0.074074074,0.004058442,0.011150235,0.011124354,0.00636096,2016
6/7/2016,0.06,-0.006467259,-0.005803831,-0.0043222,0.001001656,2016
6/8/2016,-0.113207547,0.004068348,-0.004086398,-0.008287293,0.003722207,2016
6/9/2016,0.021276596,-0.017017828,-0.015240328,-0.012733784,-0.001103024,2016
6/10/2016,0,-0.038746908,-0.024404762,-0.013704152,-0.006663816,2016
6/13/2016,0.020833333,-0.030017153,-0.014032947,-0.005312628,-0.007436746,2016
6/14/2016,0.073469388,0,-0.003094059,-0.003697617,-0.00325166,2016
6/15/2016,-0.030418251,-0.028293546,-0.009310987,-0.000824742,-0.001960416,2016
6/16/2016,-0.039215686,-0.01910828,-0.020050125,-0.016508461,0.00526809,2016
6/17/2016,0.012244898,0.039888683,0.034526854,0.020562316,-0.003267336,2016
6/20/2016,0,0.037466548,0.032138443,0.016858553,0.007338547,2016
6/21/2016,0.068548387,0.026655202,0.016167665,0.009704812,0.001396247,2016
6/22/2016,0.011320755,0.007537688,-0.007071302,-0.000800961,-0.00274261,2016
6/23/2016,0.026119403,0.042394015,0.032047478,0.024448898,0.012948777,2016
6/24/2016,-0.134545455,-0.127591707,-0.092006901,-0.049295775,-0.033885827,2016
6/27/2016,-0.012605042,-0.085009141,-0.075364155,-0.062139918,-0.014971194,2016
6/28/2016,0.106382979,0,0.000684932,-0.001755156,0.015722067,2016
6/29/2016,-0.019230769,0.022977023,0.010951403,0.002197802,0.016367868,2016
6/30/2016,-0.02745098,-0.012695313,0.007447529,0.011842105,0.013298347,2016
7/1/2016,-0.02016129,-0.006923838,-0.021505376,-0.028608583,0.001080871,2016
7/5/2016,-0.020576132,-0.065737052,-0.061126374,-0.045961624,-0.006058708,2016
7/6/2016,0.105042017,0.025586354,0.01316752,0.006548176,0.004372045,2016
7/7/2016,0.02661597,-0.003118503,0.001444043,-0.005576208,-0.001269071,2016
7/8/2016,0.011111111,-0.00729927,-0.015140591,-0.014018692,0.014017752,2016
7/11/2016,0.007326007,0.076680672,0.049780381,0.018957346,0.004418976,2016
7/12/2016,0.072727273,0.056585366,0.055090656,0.037674419,0.006624264,2016
7/13/2016,0.010169492,-0.025854109,-0.029742234,-0.024204393,0.001332594,2016
7/14/2016,0.016778523,0.034123223,0.042915531,0.032154341,0.007309445,2016
7/15/2016,-0.01650165,0.049495875,0.041149575,0.024477081,0.000547918,2016
7/18/2016,-0.033557047,-0.013100437,-0.004391468,0,0.000891095,2016
7/19/2016,0.076388889,-0.015929204,-0.018273472,-0.012163336,0.001400741,2016
7/20/2016,0.016129032,0.023381295,0.014120668,0.010114336,0.001940836,2016
7/21/2016,-0.038095238,-0.031634446,-0.009493671,0.001741402,-0.004183914,2016
7/22/2016,0,0.016333938,0.003194888,-0.004345937,0.002895681,2016
7/25/2016,-0.01650165,0.014285714,0.000636943,-0.001745962,-0.004188823,2016
7/26/2016,0.033557047,0.001760563,-0.005092298,-0.003060778,-0.001044175,2016
7/27/2016,-0.081168831,-0.032513181,-0.030710173,-0.022807018,-8.55E-05,2016
7/28/2016,-0.222614841,-0.006357856,-0.002640264,0.000448833,-0.000856423,2016
7/29/2016,0.090909091,-0.055758684,-0.035076109,-0.021085689,-0.001306325,2016
8/1/2016,-0.008333333,0.019361084,0.0260631,0.023831347,-0.001504429,2016
8/2/2016,0.176470588,0.020892688,0.027406417,0.023724261,-0.004930313,2016
8/3/2016,-0.042857143,-0.004651163,0.00325309,0.002623524,0.002251311,2016
8/4/2016,-0.074626866,-0.039252336,-0.025291829,-0.016572176,-0.000160719,2016
8/5/2016,0.008064516,0.09922179,0.052561544,0.024390244,0.010433712,2016
8/8/2016,0,0.007079646,0.000632111,-0.004761905,-0.000767923,2016
8/9/2016,0.172,-0.027240773,-0.024005054,-0.018268813,0.000202922,2016
8/10/2016,-0.068259386,-0.033423668,-0.023300971,-0.013291981,-0.002017477,2016
8/11/2016,0.007326007,0.075700935,0.042412194,0.026044005,0.006372306,2016
8/12/2016,-0.043636364,-0.043440487,-0.036872219,-0.021881838,-0.001990489,2016
8/15/2016,0.045627376,0.026339691,0.025082508,0.018344519,0.003207283,2016
8/16/2016,0.047272727,0.024778761,0.014810045,0.009666081,-0.004509003,2016
8/17/2016,0,-0.008635579,-0.009517766,-0.010879025,0.001181542,2016
8/18/2016,-0.010416667,-0.029616725,-0.016015375,-0.006159261,0.001279212,2016
8/19/2016,0.028070175,0.043985637,0.02734375,0.011509517,-0.002426644,2016
8/22/2016,-0.044368601,-0.025795357,-0.024714829,-0.021444201,-0.001247806,2016
8/23/2016,0.089285714,0.008826125,0.009096816,0,0.000964952,2016
8/24/2016,0,0,0.00386349,0.00313059,-0.003548765,2016
8/25/2016,0,0.012248469,0.011545863,0.009362461,-0.001789359,2016
8/26/2016,0,0.072601556,0.036778694,0.014134276,-0.002873418,2016
8/29/2016,0,-0.051571313,-0.042201835,-0.034843206,0.005848745,2016
8/30/2016,0.06557377,0.004248088,0.002554278,0.008122744,-0.002631467,2016
8/31/2016,-0.015384615,-0.001692047,-0.001273885,-0.001342883,-0.002894718,2016
9/1/2016,-0.015625,0.001694915,0.00127551,-0.000448229,0.001001039,2016
9/2/2016,-0.038095238,0.00676819,0.01656051,0.01838565,0.003944775,2016
9/6/2016,0,-0.057142857,-0.03320802,-0.013650374,0.00249622,2016
9/7/2016,0.089108911,0.000891266,-0.001296176,-0.001339286,-0.000646236,2016
9/8/2016,0.009090909,0.059661621,0.048669695,0.038444345,-0.002495393,2016
9/9/2016,0,0.027731092,0.034653465,0.028842015,-0.021345342,2016
9/12/2016,0.051051051,-0.01635323,0,0.00209205,0.013249325,2016
9/13/2016,-0.014285714,0.042394015,0.03708134,0.031732777,-0.014096536,2016
9/14/2016,-0.086956522,-0.044657097,-0.025951557,-0.01092675,-0.001770103,2016
9/15/2016,-0.117460317,-0.007512521,0.008288928,0.011865794,0.009853744,2016
9/16/2016,-0.017985612,0.017661901,-0.001174398,-0.008896078,-0.004869189,2016
9/19/2016,-0.128205128,-0.002479339,-0.002939447,-0.002855977,-0.000200289,2016
9/20/2016,0.210084034,-0.005799503,-0.004716981,-0.00613748,0.000540282,2016
9/21/2016,-0.225694444,0,-0.011848341,-0.012762454,0.00903146,2016
9/22/2016,-0.282511211,-0.021666667,-0.021582734,-0.018348624,0.00539858,2016
9/23/2016,0.03125,-0.017887564,-0.010416667,-0.005947324,-0.007123028,2016
9/26/2016,0.048484848,-0.02254987,-0.016099071,-0.005982906,-0.009124139,2016
9/27/2016,0.473988439,-0.013309672,-0.020767778,-0.020206363,0.00737614,2016
9/28/2016,0.031372549,0.01618705,0.007069409,0.0039491,0.006086141,2016
9/29/2016,-0.106463878,-0.013274336,-0.006381621,-0.005681818,-0.010676015,2016
9/30/2016,0.106382979,0.0367713,0.032755299,0.026813187,0.009077656,2016
10/3/2016,0.107692308,0.023356401,0.008706468,-0.000428082,-0.002965892,2016
10/4/2016,0.09375,0.037193576,0.037607891,0.030406852,-0.004678465,2016
10/5/2016,-0.006349206,0.023634882,0.019607843,0.012468828,0.006196456,2016
10/6/2016,-0.009584665,0.021496815,0.015151515,0.009852217,-0.00068541,2016
10/7/2016,0,-0.010132502,-0.003444317,0.003252033,-0.00153324,2016
10/11/2016,0.032258065,0.018897638,0.013248848,0.01012966,-0.006130866,2016
10/12/2016,0.0625,0.007727975,0.010801592,0.006016847,0.000857206,2016
10/13/2016,-0.191176471,-0.038343558,-0.022497188,-0.013556619,-0.002494461,2016
10/14/2016,0.054545455,0.022328549,0.032220944,0.032740501,0.002179133,2016
10/17/2016,0.017241379,-0.020280811,-0.015607581,-0.012524462,-0.002865747,2016
10/18/2016,0.128813559,-0.017515924,-0.009626274,-0.004359889,0.004176619,2016
10/19/2016,-0.03003003,0,0.001715266,0.001592357,0.002239849,2016
10/20/2016,-0.009287926,0.007293355,-0.002853881,-0.006756757,-0.002212319,2016
10/21/2016,-0.015625,0.00160901,-0.004006869,-0.00280112,-0.000916181,2016
10/24/2016,-0.006349206,0.019277108,0.013218391,0.009630819,0.004261062,2016
10/25/2016,0.038338658,0.005516154,-0.002836075,-0.005961844,-0.002950113,2016
10/26/2016,-0.036923077,0.020376176,0.018202503,0.013994402,0.001654442,2016
10/27/2016,-0.121405751,0.02764977,0.029608939,0.025630915,-0.001629181,2016
10/28/2016,-0.007272727,-0.011210762,0.001085187,0.005767013,-0.000467262,2016
10/31/2016,0.080586081,-0.007558579,-0.00596206,-0.010321101,-0.001033523,2016
11/1/2016,0.169491525,-0.020563595,-0.007633588,-0.006952491,-0.005805179,2016
11/2/2016,0,-0.019440124,-0.011538462,-0.00311163,-0.004294482,2016
11/3/2016,0.037681159,0.001586043,0.007226237,0.014436208,-0.001613061,2016
11/4/2016,0,-0.015043547,-0.016004415,-0.011153846,-0.002364106,2016
11/7/2016,0.089385475,0.03778135,0.025238362,0.012057565,0.020757725,2016
11/8/2016,0.076923077,0.030983734,0.018599562,0.009223674,0.004005564,2016
11/9/2016,-0.004761905,0.107438017,0.112781955,0.097486672,0.014015908,2016
11/10/2016,0.09569378,0.037313433,0.021718147,0.015961138,0.011737151,2016
11/14/2016,0.098253275,0.077174624,0.049598488,0.018442623,0.003233219,2016
11/15/2016,-0.029821074,0.016393443,0.00720072,-0.003018109,0.002881493,2016
11/16/2016,-0.071721311,-0.001194743,-0.006702413,-0.015808947,-0.002902279,2016
11/17/2016,-0.072847682,0.024521531,0.023841655,0.02050581,0.001891018,2016
11/18/2016,-0.004761905,0.037361354,0.025922671,0.010046885,-0.001898558,2016
11/21/2016,0.004784689,0.010692178,0.001713062,-0.000994695,0.004704279,2016
11/22/2016,0.130952381,-0.008351893,-0.007695596,-0.00132758,0.003543868,2016
11/23/2016,0.021052632,0.03144301,0.015510556,0.004652709,0.003117662,2016
11/25/2016,-0.010309278,0.00653239,0.006364022,-0.000330797,0.003613653,2016
11/28/2016,-0.0625,-0.025959978,-0.021922428,-0.012905361,-0.002832059,2016
11/29/2016,0.04,-0.011104942,-0.007758621,-0.011062689,0.001240974,2016
11/30/2016,0,0.029758563,0.028670721,0.022711864,0.000103548,2016
12/1/2016,-0.021367521,0.03217012,0.030827703,0.025853497,0.003574122,2016
12/2/2016,-0.006550218,-0.033808769,-0.020893077,-0.01098546,-0.001120784,2016
12/5/2016,-0.004395604,0.008201203,-0.00125523,-0.001633453,0.002390141,2016
12/6/2016,0.070640177,-0.001626898,0.003770423,0.008507853,0.001849477,2016
12/7/2016,0.006185567,-0.023356871,-0.020450751,-0.017196626,0.015470777,2016
12/8/2016,0.004098361,0.011679644,0.017043034,0.01848795,0.003334592,2016
12/9/2016,0.06122449,0.034084662,0.032258065,0.022366288,0.007241467,2016
12/12/2016,-0.038461538,0.004253057,0.006087662,0.002536462,0.002003356,2016
12/13/2016,0.046,0.012175754,0.000806777,-0.004743833,0.005798015,2016
12/14/2016,0,0.042887029,0.017734784,0.000635526,-0.005960461,2016
12/15/2016,-0.066921606,0.037111334,0.021782178,-0.001270245,0.003016795,2016
12/16/2016,-0.006147541,-0.000483559,0.006589147,0.012400636,-0.000444786,2016
12/19/2016,-0.01443299,-0.019351717,-0.021178283,-0.019786432,0.001998144,2016
12/20/2016,0.073221757,0.009373458,0.010228167,0.009612304,0.004604925,2016
12/21/2016,-0.019493177,-0.008308895,-0.008566978,-0.008251349,-0.001635075,2016
12/22/2016,-0.019880716,0.003449975,0.002749411,0.0016,-0.001157359,2016
12/23/2016,0.014198783,-0.002946955,-0.00391696,-0.004472843,0.00074954,2016
12/27/2016,-0.01,0.012315271,0.007864727,0.007381258,0.000563364,2016
12/28/2016,0,-0.027737226,-0.022239563,-0.017521504,-0.005583343,2016
12/29/2016,-0.111111111,-0.018018018,-0.011572227,0,-0.000700828,2016
12/30/2016,0.090909091,-0.014271152,-0.012515139,-0.006809339,-0.002884997,2016
1/3/2017,-0.010416667,0.005170631,0.001635323,-0.005223637,0.006029571,2017
1/4/2017,0.090526316,0.00154321,0.000816327,-0.000656383,0.00303796,2017
1/5/2017,-0.019305019,-0.043143297,-0.034257749,-0.0272578,-0.002149717,2017
1/6/2017,-0.00984252,0.031669351,0.021114865,0.014179608,0.003241824,2017
1/9/2017,-0.035785288,-0.021331946,-0.017369727,-0.011984021,-0.003827929,2017
1/10/2017,0.037113402,-0.001063264,0.001262626,0.000673854,-0.001601518,2017
1/11/2017,-0.009940358,-0.001596594,-0.003783102,-0.004377104,0.004973426,2017
1/12/2017,0.010040161,-0.004264392,-0.003797468,0.001014542,-0.003171249,2017
1/13/2017,0.019880716,0.00856531,0.008047438,0.005743243,-0.000264944,2017
1/17/2017,0,-0.030785563,-0.022268908,-0.016795432,-0.00296494,2017
1/18/2017,0.003898635,0.032311062,0.026643747,0.019815511,-0.001112133,2017
1/19/2017,-0.023300971,0.036074271,0.029300963,0.015745394,-0.003651655,2017
1/20/2017,-0.045725646,-0.006656426,0.003253355,0.004617414,0.004806815,2017
1/23/2017,-0.014583333,-0.037628866,-0.02594244,-0.018056467,-0.001381936,2017
1/24/2017,0.042283298,0.037493305,0.028297961,0.021731862,0.005700043,2017
1/25/2017,-0.020283976,0.025813113,0.021044112,0.017015707,0.007824148,2017
1/26/2017,0.010351967,-0.012581782,-0.005945303,-0.005469755,0.00161447,2017
1/27/2017,0.020491803,-0.010703364,-0.01076555,-0.010352637,-0.00035471,2017
1/30/2017,-0.006024096,-0.002575992,0.000806127,0.005884276,-0.006103879,2017
1/31/2017,0.01010101,-0.01446281,-0.012887636,-0.008449789,-0.005359737,2017
2/1/2017,0,0.009433962,0.009383925,0.009832842,0.001351685,2017
2/2/2017,-0.024,-0.002596054,-0.001616815,0.00064914,-0.000303153,2017
2/3/2017,0,0.006246746,0.008502024,0.010055141,0.009381486,2017
2/6/2017,0.030737705,-0.040869115,-0.031312726,-0.021194605,-0.000948611,2017
2/7/2017,0.043737575,-0.005393743,-0.009946125,-0.009514436,0.00188855,2017
2/8/2017,0,-0.015184382,-0.015906237,-0.019211659,-0.001789422,2017
2/9/2017,0.005714286,0.029735683,0.01871544,0.016886187,0.005887005,2017
2/10/2017,-0.009469697,0.009090909,0.005845511,0.000332116,0.004807063,2017
2/13/2017,0,0.012718601,0.01037775,0.007304117,0.00704462,2017
2/14/2017,0.022944551,0.025641026,0.014790468,0.009228741,0.004519365,2017
2/15/2017,-0.028037383,0.020918367,0.012955466,0.009470934,0.005240336,2017
2/16/2017,-0.023076923,-0.029985007,-0.020783373,-0.012940796,0.00038376,2017
2/17/2017,0,-0.015971149,-0.010204082,-0.006555228,0.000207568,2017
2/21/2017,-0.005905512,0.003664921,0.000824742,0.001979545,0.005767538,2017
2/22/2017,0.00990099,-0.002608242,-0.003708282,0,0.001571615,2017
2/23/2017,-0.023529412,-0.017782427,-0.012406948,-0.004609812,0.001671191,2017
2/24/2017,0,-0.039403621,-0.029731993,-0.022494211,0.000549727,2017
2/27/2017,-0.016064257,0.036585366,0.022442814,0.010490694,0.000753058,2017
2/28/2017,0.067346939,0.005347594,-0.004643309,-0.006028131,-0.001209362,2017
3/1/2017,0.175908222,0.059574468,0.044529262,0.034703504,0.014573636,2017
3/2/2017,0.048780488,0.019076305,0.010556232,0.003581895,-0.005331616,2017
3/3/2017,0.058914729,-0.006403941,0.001205303,0.000648929,0.000130458,2017
3/6/2017,0.032210835,-0.000495786,0.000802568,0.004539559,-0.002445526,2017
3/7/2017,0.042553191,0.013888889,0.006816359,0.003873467,-0.001411641,2017
3/8/2017,-0.036734694,0.018101761,0.016328156,0.011575563,-0.003298963,2017
3/9/2017,0.007062147,0.021143681,0.018025078,0.011760966,0.000117953,2017
3/10/2017,0.016830295,-0.009411765,-0.006158584,-0.004398366,0.002147358,2017
3/13/2017,0.004137931,0.010451306,0.010069713,0.00725781,-0.001028561,2017
3/14/2017,0.034340659,-0.001410437,-0.004984663,-0.006265664,-0.002112398,2017
3/15/2017,-0.050464807,-0.048964218,-0.033526012,-0.020807062,0.005409992,2017
3/16/2017,-0.00979021,0.004950495,0.005582137,0.009336768,-0.00074224,2017
3/17/2017,0,-0.004926108,-0.008326725,-0.007017544,-0.000952015,2017
3/20/2017,0.002824859,-0.013366337,-0.011195522,-0.007388371,-0.000418846,2017
3/21/2017,0.06056338,-0.015052684,-0.014961585,-0.012944984,-0.011377193,2017
3/22/2017,-0.006640106,-0.016811004,-0.016420361,-0.012786885,-0.000324656,2017
3/23/2017,0,0.006735751,0.00918197,0.004981734,-0.000228446,2017
3/24/2017,0,-0.007720021,-0.007444169,-0.007931262,-0.002897866,2017
3/27/2017,0.013368984,-0.008298755,-0.01125,-0.007661559,-0.002220742,2017
3/28/2017,0.019788918,0.02248954,0.01517067,0.011413226,0.007324225,2017
3/29/2017,-0.023285899,-0.00971867,-0.00954753,-0.006969798,-0.002037534,2017
3/30/2017,0.00397351,0.012913223,0.012573345,0.011029412,0.003348126,2017
3/31/2017,-0.026385224,-0.016318205,-0.008278146,-0.00231405,-0.003148806,2017
4/3/2017,0.002710027,-0.026956973,-0.019198664,-0.010934394,-0.000629621,2017
4/4/2017,0.054054054,0.000532765,0,0.002680067,0.001890053,2017
4/5/2017,0,-0.004259851,0.002978723,0.004343468,-0.001986057,2017
4/6/2017,0.01025641,-0.003743316,-0.005939754,-0.006320692,0.000716771,2017
4/7/2017,0.012690355,0.025764895,0.012804097,0.003682625,-0.000331511,2017
4/10/2017,-0.012531328,-0.005756149,-0.00505689,-0.003669113,9.30E-05,2017
4/11/2017,0.015228426,-0.035789474,-0.026683609,-0.019417476,-0.000325297,2017
4/12/2017,-0.00875,-0.001091703,-0.000870322,0.000341413,-0.002878269,2017
4/13/2017,-0.003783102,-0.036065574,-0.027874564,-0.014334471,-0.006731301,2017
4/17/2017,0,0.007369615,0.008960573,0.00865651,0.008979991,2017
4/18/2017,0.018987342,-0.037703995,-0.032415631,-0.024373498,-0.005506636,2017
4/19/2017,-0.02484472,0.011111111,0.010555301,0.006685433,-0.005788061,2017
4/20/2017,-0.01910828,0.024869867,0.017711172,0.010485844,0.008538317,2017
4/21/2017,-0.009090909,-0.006772009,-0.001784917,0.001383604,-0.001503982,2017
4/24/2017,0.009174312,0.023863636,0.016092982,0.011053541,0.010518421,2017
4/25/2017,0.049350649,0.02663707,0.023757149,0.01776563,0.01118432,2017
4/26/2017,-0.006188119,-0.008108108,-0.006875806,-0.002685465,-0.001001614,2017
4/27/2017,-0.02241594,-0.008719346,-0.006490697,-0.002019522,0.000297496,2017
4/28/2017,-0.006369427,-0.001649258,-0.006097561,-0.004384486,-0.001945539,2017
5/1/2017,0.006410256,0.017070485,0.01884312,0.01998645,-0.001291755,2017
5/2/2017,0.07388535,-0.01840823,-0.012473118,-0.009631352,0.00174194,2017
5/3/2017,0.005931198,0.017650303,0.005662021,-0.009054326,0.000382341,2017
5/4/2017,0.008254717,0.020596206,0.020355132,0.014890017,-0.000306806,2017
5/5/2017,0.015204678,0,-0.001697793,-0.003334445,0.002647547,2017
5/8/2017,0.002304147,0.009028147,0.010204082,0.008364001,0.000254202,2017
5/9/2017,0.022988506,0.018421053,0.013047138,0.00796284,-0.001737079,2017
5/10/2017,-0.016853933,0.001550388,0.002908184,0.000987492,-0.001557511,2017
5/11/2017,-0.017142857,-0.005159959,-0.005799503,-0.000986518,-0.00113116,2017
5/12/2017,-0.005813953,-0.038900415,-0.027083333,-0.014483213,-0.001090374,2017
5/15/2017,0.009356725,0.002698327,0.001284797,0.004008016,0.004083437,2017
5/16/2017,0.031286211,-0.004305705,-0.003849444,-0.004657352,-0.000104375,2017
5/17/2017,-0.016853933,-0.055135135,-0.048518678,-0.031751337,-0.017770469,2017
5/18/2017,0.020571429,0.014874142,0.00767148,0.002761477,0.0027219,2017
5/19/2017,-0.005599104,0.007328072,0.005373936,0,0.006863469,2017
5/22/2017,-0.011261261,0.005595971,0.004008909,0.003442341,0.004325436,2017
5/23/2017,0.039863326,0.019476906,0.013753327,0.010291595,0.002061754,2017
5/24/2017,-0.008762322,-0.015829694,-0.008315098,-0.003395586,0.003558617,2017
5/25/2017,0.003314917,-0.006655574,-0.004854369,-0.004429302,0.003356586,2017
5/26/2017,0.002202643,0,-0.002217295,-0.002053388,-0.000126643,2017
5/30/2017,0,-0.017308766,-0.014666667,-0.010288066,-0.00241031,2017
5/31/2017,0.043956044,-0.006818182,-0.00947226,-0.01004851,-0.000990039,2017
6/1/2017,-0.002105263,0.0097254,0.009562842,0.004550228,0.006451152,2017
6/2/2017,0.005274262,-0.026062323,-0.026161479,-0.019860627,0.002937451,2017
6/5/2017,-0.00524659,0.013379872,0.01065308,0.009953786,-0.001049217,2017
6/6/2017,0.010548523,-0.017221584,-0.01604033,-0.010911651,-0.002256888,2017
6/7/2017,0.01565762,0.017523364,0.014438752,0.009608541,0.001772312,2017
6/8/2017,0,0.007462687,0.007346189,0.00634473,0.000417499,2017
6/9/2017,0.007194245,0.004558405,0.002278943,-0.000350263,0.004222347,2017
6/12/2017,-0.007142857,0.008508225,0.00636653,0.004905396,-0.001706471,2017
6/13/2017,0.010277492,0.001124859,-0.002711252,-0.001743375,0.004370006,2017
6/14/2017,0,-0.030898876,-0.031264159,-0.027942717,0.002160961,2017
6/15/2017,0.01017294,0.022028986,0.011225444,0.000718649,-0.000685862,2017
6/16/2017,-0.008056395,-0.00907544,-0.002312673,-0.001077199,0.001141391,2017
6/19/2017,0,0.023468804,0.015299026,0.002156722,0.006767121,2017
6/20/2017,0.008121827,-0.016778523,-0.016894977,-0.019010043,-0.00287287,2017
6/21/2017,-0.025176234,0.005688282,0.000928936,-0.004021938,-0.002660345,2017
6/22/2017,-0.036157025,-0.003393665,-0.000928074,0,-0.000595048,2017
6/23/2017,0,-0.002837684,-0.004180214,-0.003671072,-0.000118239,2017
6/26/2017,0,0.000569152,-0.003264925,-0.006632277,0.000691291,2017
6/27/2017,0.061093248,0.030716724,0.028544689,0.017804154,-0.004618967,2017
6/28/2017,-0.005050505,0.002207506,0.010464058,0.010932945,0.006754835,2017
6/29/2017,0.018274112,0.018722467,0.020711391,0.014419611,-0.007810909,2017
6/30/2017,-0.00997009,0.018918919,0.015438906,0.009239517,0.002940758,2017
7/3/2017,0.007049345,0.023872679,0.019113814,0.007746479,0.006072236,2017
7/5/2017,0.02,-0.002590674,-0.00511509,-0.002445842,-5.12E-05,2017
7/6/2017,-0.011764706,0.008831169,0.015424165,0.016812609,-0.007362359,2017
7/7/2017,0,0.007723996,0.009704641,0.01102308,0.004423069,2017
7/10/2017,0.004960317,-0.013285641,-0.009193481,-0.004088586,-0.00027178,2017
7/11/2017,0.019743337,-0.006214397,-0.003795867,0,2.57E-05,2017
7/12/2017,-0.009680542,-0.01980198,-0.014817951,-0.009579199,0.005748498,2017
7/13/2017,-0.009775171,0.005316321,0.009024495,0.009671848,0.000972964,2017
7/14/2017,-0.004935834,-0.015864622,-0.012350937,-0.004447485,0.003927511,2017
7/17/2017,0.011904762,-0.004298764,-0.004312204,-0.005841924,-0.000370649,2017
7/18/2017,0.019607843,-0.018888289,-0.019922044,-0.014517802,-0.002542335,2017
7/19/2017,0.043269231,0.001650165,0.002209456,-0.002104525,0.003060061,2017
7/20/2017,0.025806452,0.001098298,-0.000881834,-0.002811951,-0.001338678,2017
7/21/2017,0.022461815,-0.012616566,-0.015004413,-0.012336976,-0.001467255,2017
7/24/2017,0.010544815,0.011666667,0.009856631,0.011063526,-0.003100083,2017
7/25/2017,-0.006086957,0.035145524,0.031943212,0.027179668,0.004660401,2017
7/26/2017,-0.041994751,-0.033421751,-0.018916595,-0.00652921,0.004514785,2017
